date,type,entry_price,entry_time_utc,exit_price,exit_time_utc,exit_reason,hit_tp_sl,size_usd,qty,fees_usd,pnl_usd,pnl_pct,symbol,tp_price,sl_price,bars_held,atr_at_entry
2021-04-27,Long,53821.73,2021-04-26T23:30:00.000Z,54795.35,2021-04-27T17:30:00.000Z,Timeout,None,1000.0077434,0.01858,2.0181053464,16.0717542536,1.60716298045418,BTCUSDT,55737.3905345214162,52757.469930376991,73,425.7029434492036
2021-04-28,Long,54897.46,2021-04-27T18:30:00.000Z,54153.598405677162,2021-04-28T06:00:00.000Z,StopLoss,StopLoss,1000.2317212,0.01822,1.98691028415143789164,-15.54006853271354625164,-1.55364684036113,BTCUSDT,56236.4100437811084,54153.598405677162,47,297.5445197291352
2021-04-28,Short,54297.63,2021-04-28T08:45:00.000Z,55021.14863610958825,2021-04-28T11:15:00.000Z,StopLoss,StopLoss,1000.1623446,0.01842,2.013651902477138615565,-15.340865179615754180565,-1.53383750772492,BTCUSDT,52995.29559820274115,55021.14863610958825,11,289.4075768438353
2021-04-28,Long,55259.66,2021-04-28T12:15:00.000Z,54500.050688448950175,2021-04-28T14:30:00.000Z,StopLoss,StopLoss,1000.199846,0.0181,1.9866507634609259981675,-15.7355793025349278306675,-1.57324352382823,BTCUSDT,56626.966507591889685,54500.050688448950175,10,303.84511702041993
2021-04-28,Short,54518.56,2021-04-28T17:15:00.000Z,55194.28003004137285,2021-04-28T19:45:00.000Z,StopLoss,StopLoss,999.8703904,0.01834,2.012133486150958778069,-14.404838837109736847069,-1.44067060845227,BTCUSDT,53302.25722312552887,55194.28003004137285,11,270.28897241654914
2021-04-29,Long,54795.85,2021-04-28T22:00:00.000Z,53861.43516999106575,2021-04-29T04:30:00.000Z,StopLoss,StopLoss,1000.0242625,0.01825,1.9829954543523369499375,-19.0360661020153870124375,-1.90356042506673,BTCUSDT,56477.79632161608165,53861.43516999106575,27,373.7658788035737
2021-04-29,Short,53559.58,2021-04-29T05:00:00.000Z,54242.4337960459475,2021-04-29T06:00:00.000Z,StopLoss,StopLoss,999.9573586,0.01867,2.012663597572177839825,-14.761543969750017664825,-1.47621734494929,BTCUSDT,52330.4529839172945,54242.4337960459475,5,273.140116018379
2021-04-29,Short,54146.94,2021-04-29T08:15:00.000Z,52989.5307305989485,2021-04-29T16:45:00.000Z,TakeProfit,TakeProfit,1000.0939818,0.01847,1.978810614394162578795,19.398538591443258626205,1.93967156531921,BTCUSDT,52989.5307305989485,54789.9525603339175,35,257.203118533567
2021-04-29,Short,52834.23,2021-04-29T17:15:00.000Z,53591.918530168316325,2021-04-29T23:15:00.000Z,StopLoss,StopLoss,1000.1519739,0.01893,2.01464699167608622803225,-16.35769086776231426028225,-1.63552053034271,BTCUSDT,51470.379582897030615,53591.918530168316325,25,303.07699246732653
2021-04-30,Long,54261.13,2021-04-30T06:00:00.000Z,55290.349333788469785,2021-04-30T13:30:00.000Z,TakeProfit,TakeProfit,1000.0326259,0.01843,2.01903376412172149813755,16.94947855759977663941245,1.69489255836486,BTCUSDT,55290.349333788469785,53689.346683006405675,31,228.71466439743773
2021-04-30,Long,56048.55,2021-04-30T14:30:00.000Z,57403.38094579897785,2021-04-30T22:30:00.000Z,TakeProfit,TakeProfit,999.906132,0.01784,2.023982448073053764844,22.146201624980711079156,2.21482806397878,BTCUSDT,57403.38094579897785,55295.87327188945675,33,301.0725248442173
2021-05-01,Long,57371.12,2021-04-30T23:15:00.000Z,57733.71,2021-05-01T17:15:00.000Z,Timeout,None,999.9786216,0.01743,2.0062771869,4.3136665131,0.43137587343597,BTCUSDT,58654.38557862726498,56658.1982780959639,73,285.16961436161444
2021-05-01,Long,57969.2,2021-05-01T19:30:00.000Z,57361.0980581139057,2021-05-01T22:00:00.000Z,StopLoss,StopLoss,999.9687,0.01725,1.989447641502464873325,-12.479206139037591548325,-1.24795967504159,BTCUSDT,59063.79049539496974,57361.0980581139057,11,243.24177675443772
2021-05-02,Long,57842.92,2021-05-01T23:30:00.000Z,57356.883680014785075,2021-05-02T01:00:00.000Z,StopLoss,StopLoss,1000.1040868,0.01729,1.99180460562745563394675,-10.39537257817182168719675,-1.03942906697177,BTCUSDT,58717.771739973386865,57356.883680014785075,7,194.41257999408597
2021-05-03,Short,56686.95,2021-05-02T06:45:00.000Z,57316.652405372742,2021-05-03T00:15:00.000Z,StopLoss,StopLoss,999.957798,0.01764,2.01102354643077516888,-13.11897397720594404888,-1.31195276475117,BTCUSDT,55553.4877367290644,57316.652405372742,71,251.8806669490968
2021-05-03,Long,58153.03,2021-05-03T02:30:00.000Z,57453.107163727884,2021-05-03T13:45:00.000Z,StopLoss,StopLoss,1000.232116,0.0172,1.9884255592161196048,-14.0270983430965148048,-1.40238431847119,BTCUSDT,59412.9026272898088,57453.107163727884,46,279.9707805088464
2021-05-03,Long,58127.27,2021-05-03T17:45:00.000Z,57277.82840509034975,2021-05-03T20:00:00.000Z,StopLoss,StopLoss,999.789044,0.0172,1.9849676925675540157,-16.5953631250135383157,-1.65988647551268,BTCUSDT,59656.25560843737045,57277.82840509034975,10,339.7753147638601
2021-05-04,Short,57328.94,2021-05-03T20:30:00.000Z,56072.488044014244,2021-05-04T00:45:00.000Z,TakeProfit,TakeProfit,999.8167136,0.01744,1.97772090508760841536,19.93480120730397622464,1.99384556550626,BTCUSDT,56072.488044014244,58026.96347132542,18,279.210775330168
2021-05-04,Short,55519.45,2021-05-04T03:45:00.000Z,56555.64483904994925,2021-05-04T10:15:00.000Z,StopLoss,StopLoss,999.9052945,0.01801,2.0184724580512895859925,-20.6803415093408755784925,-2.0682300236926,BTCUSDT,53654.29228971009135,56555.64483904994925,27,414.4789356199797
2021-05-04,Short,55712.39,2021-05-04T12:15:00.000Z,54225.670444327779525,2021-05-04T15:00:00.000Z,TakeProfit,TakeProfit,1000.0374005,0.01795,1.97338818497568364247375,24.71322783934067388377625,2.47123035868304,BTCUSDT,54225.670444327779525,56538.342514929011375,12,330.38172437160455
2021-05-05,Short,54310.82,2021-05-04T19:15:00.000Z,55398.938764692608825,2021-05-05T02:15:00.000Z,StopLoss,StopLoss,999.8621962,0.01841,2.01975665885799092846825,-22.05202311684891939671825,-2.20550623882553,BTCUSDT,52352.201673553304115,55398.938764692608825,29,435.24815587704353
2021-05-05,Short,54546.86,2021-05-05T05:00:00.000Z,55517.23649533383775,2021-05-05T08:45:00.000Z,StopLoss,StopLoss,999.8439438,0.01833,2.0174748887594692459575,-19.8044760482287152034575,-1.98075671418881,BTCUSDT,52800.19565879909205,55517.23649533383775,16,388.1486909335351
2021-05-05,Long,55274.47,2021-05-05T12:15:00.000Z,56716.17525523636425,2021-05-05T14:45:00.000Z,TakeProfit,TakeProfit,999.9151623,0.01809,2.0259107726672258292825,24.0545372945586034532175,2.40565781993229,BTCUSDT,56716.17525523636425,54473.52574709090875,11,320.3785011636365
2021-05-06,Long,57201.07,2021-05-05T15:15:00.000Z,57169.99,2021-05-06T09:15:00.000Z,Timeout,None,999.8747036,0.01748,1.9992061288,-2.5424845288,-0.25428031328785,BTCUSDT,58939.4958108763653,56235.2768266242415,73,386.3169977503034
2021-05-06,Long,57286.17,2021-05-06T09:45:00.000Z,56500.013694548337375,2021-05-06T18:30:00.000Z,StopLoss,StopLoss,1000.2165282,0.01746,1.9867067673068139705675,-15.7129958604928434030675,-1.57095942903184,BTCUSDT,58701.253617812992725,56500.013694548337375,36,314.46284618066505
2021-05-07,Short,55808.91,2021-05-06T20:15:00.000Z,56856.995705325580875,2021-05-07T00:15:00.000Z,StopLoss,StopLoss,1000.0956672,0.01792,2.01897303023943440928,-20.80066886967384368928,-2.07986791182789,BTCUSDT,53922.351673213954425,56856.995705325580875,17,419.23486173023235
2021-05-07,Short,56370.69,2021-05-07T01:00:00.000Z,57285.502785516288875,2021-05-07T12:30:00.000Z,StopLoss,StopLoss,1000.0160406,0.01774,2.0162608600150589646425,-18.2450396750740236071425,-1.8244747018385,BTCUSDT,54724.033613670680025,57285.502785516288875,47,365.92416740651555
2021-05-07,Long,57081.66,2021-05-07T14:45:00.000Z,58596.544032130323765,2021-05-07T17:00:00.000Z,TakeProfit,TakeProfit,1000.0706832,0.01752,2.0266821346429232723628,24.5140861082803490904372,2.45123534966957,BTCUSDT,58596.544032130323765,56240.059724594264575,10,336.64061536229417
2021-05-07,Long,57985.14,2021-05-07T18:30:00.000Z,57032.333606775776,2021-05-07T22:15:00.000Z,StopLoss,StopLoss,1000.243665,0.01725,1.984051419716882136,-18.419961702834746136,-1.84154744962416,BTCUSDT,59700.1940446036032,57032.333606775776,16,381.1229196896896
2021-05-08,Long,57458.35,2021-05-08T00:45:00.000Z,58992.67804588355835,2021-05-08T08:00:00.000Z,TakeProfit,TakeProfit,999.77529,0.0174,2.02624788799837391529,24.67106011037554137471,2.46766051903279,BTCUSDT,58992.67804588355835,56605.95111450913425,30,340.9609901963463
2021-05-08,Long,59155.7,2021-05-08T08:30:00.000Z,58413.84862478588325,2021-05-08T10:30:00.000Z,StopLoss,StopLoss,999.73133,0.0169,1.986925371758881426925,-14.524213612877454501925,-1.45281168820402,BTCUSDT,60491.04322178541015,58413.84862478588325,9,296.7420852856467
2021-05-08,Long,58533.71,2021-05-08T11:00:00.000Z,57772.46478675373275,2021-05-08T15:45:00.000Z,StopLoss,StopLoss,999.7557668,0.01708,1.98650946535775375537,-14.98857770760399838537,-1.49922393101859,BTCUSDT,59903.94030704328105,57772.46478675373275,20,304.4965028985069
2021-05-09,Long,59270.98,2021-05-08T19:15:00.000Z,58370.328456247851925,2021-05-09T01:15:00.000Z,StopLoss,StopLoss,999.9014326,0.01687,1.98460887365690126197475,-17.17860041675563928722475,-1.71802938336501,BTCUSDT,60892.159243953866535,58370.328456247851925,25,360.26154110085923
2021-05-09,Long,58788.12,2021-05-09T03:15:00.000Z,57994.476397392989625,2021-05-09T04:15:00.000Z,StopLoss,StopLoss,999.9859212,0.01701,1.98647196471965475352125,-15.48634964506490123227125,-1.54865676773539,BTCUSDT,60216.680164692618675,57994.476397392989625,5,317.45768104280415
2021-05-10,Short,57875.84,2021-05-09T07:45:00.000Z,58798.052855624936,2021-05-10T00:45:00.000Z,StopLoss,StopLoss,1000.0945152,0.01728,2.01612486854519889408,-17.95196301374409297408,-1.79502664407214,BTCUSDT,56215.8620034751152,58798.052855624936,69,368.8844074499744
2021-05-10,Long,58973.05,2021-05-10T03:00:00.000Z,58320.53186249604535,2021-05-10T08:00:00.000Z,StopLoss,StopLoss,1000.182928,0.01696,1.989299148387932929136,-13.056006760455003793136,-1.3053618888059,BTCUSDT,60147.58854150711837,58320.53186249604535,21,261.00809700158186
2021-05-10,Short,57784.67,2021-05-10T12:30:00.000Z,56169.441024468152715,2021-05-10T19:30:00.000Z,TakeProfit,TakeProfit,1000.2526377,0.01731,1.97254566183354372349665,25.98706790462273277985335,2.59805042497842,BTCUSDT,56169.441024468152715,58682.020916406581825,29,358.93998456263273
2021-05-11,Short,55728.19,2021-05-10T20:00:00.000Z,55800.6,2021-05-11T14:00:00.000Z,Timeout,None,999.7637286,0.01794,2.0008264926,-3.2998618926,-0.33006417398448,BTCUSDT,53498.9178531723861,56966.6692744597855,73,495.3930601839142
2021-05-12,Long,56747.96,2021-05-11T19:30:00.000Z,55876.68442626919225,2021-05-12T13:15:00.000Z,StopLoss,StopLoss,999.8990552,0.01762,1.984446234790863167445,-17.336321843927695722445,-1.73380720321414,BTCUSDT,58316.26901351545395,55876.68442626919225,72,348.5120838923231
2021-05-12,Short,56461.57,2021-05-12T14:45:00.000Z,54898.174101597084315,2021-05-12T16:15:00.000Z,TakeProfit,TakeProfit,999.9344047,0.01771,1.97218106803928436321865,25.71556029267635241813135,2.57172472232231,BTCUSDT,54898.174101597084315,57330.128376001619825,7,347.42203920064793
2021-05-12,Short,54858.45,2021-05-12T18:00:00.000Z,52939.64460209896413,2021-05-12T22:00:00.000Z,TakeProfit,TakeProfit,1000.0695435,0.01823,1.9651592645962641160899,33.0146631391396197940101,3.30123673435713,BTCUSDT,52939.64460209896413,55924.45860816724215,17,426.40200086689686
2021-05-12,Short,52657.89,2021-05-12T23:15:00.000Z,49675.875970525902,2021-05-12T23:45:00.000Z,TakeProfit,TakeProfit,999.9733311,0.01899,1.94331821578028687898,54.68512820393283414102,5.46865866350431,BTCUSDT,49675.875970525902,54314.57019148561,3,662.670602994244
2021-05-13,Short,49656.15,2021-05-13T01:00:00.000Z,48641.36,2021-05-13T19:00:00.000Z,Timeout,None,1000.074861,0.02014,1.9797118514,18.4581587486,1.84567770558128,BTCUSDT,44355.65713057274265,52600.87430879292075,73,1177.8881683171683
2021-05-14,Short,49487.28,2021-05-14T02:30:00.000Z,50752.902972174410075,2021-05-14T09:30:00.000Z,StopLoss,StopLoss,1000.1379288,0.02021,2.02585409786764482761575,-27.60409436551247244336575,-2.76002874909792,BTCUSDT,47209.160825686061865,50752.902972174410075,29,506.24887806976403
2021-05-14,Long,50739.99,2021-05-14T11:45:00.000Z,49876.56292935505525,2021-05-14T20:15:00.000Z,StopLoss,StopLoss,1000.0852029,0.01971,1.9831522582375881389775,-19.0012998206494491614775,-1.89996809927298,BTCUSDT,52294.14611036090055,49876.56292935505525,35,345.3690258579779
2021-05-14,Short,49141.1,2021-05-14T21:00:00.000Z,49985.488884371436575,2021-05-14T22:30:00.000Z,StopLoss,StopLoss,1000.021385,0.02035,2.01722608379695873430125,-19.20053988075569303555125,-1.92001292859909,BTCUSDT,47621.187125331414165,49985.488884371436575,7,337.75739414857463
2021-05-15,Short,50079.82,2021-05-15T03:00:00.000Z,48472.63583252982795,2021-05-15T07:45:00.000Z,TakeProfit,TakeProfit,1000.0940054,0.01997,1.9680925429756206641615,30.1273752814037151743385,3.01245434116505,BTCUSDT,48472.63583252982795,50972.70245281676225,20,357.1523743267049
2021-05-15,Short,47936.03,2021-05-15T10:30:00.000Z,49086.89580483665075,2021-05-15T12:30:00.000Z,StopLoss,StopLoss,999.9455858,0.02086,2.023898232288892534645,-26.030958921181427179645,-2.60323754520658,BTCUSDT,45864.46012169402865,49086.89580483665075,9,460.3479547346603
2021-05-15,Short,48918.71,2021-05-15T14:30:00.000Z,46966.172142696341625,2021-05-15T19:30:00.000Z,TakeProfit,TakeProfit,999.8984324,0.02044,1.959886990996713222815,37.949986812290063962185,3.79538416929016,BTCUSDT,46966.172142696341625,50003.449582946476875,21,433.89677717859075
2021-05-16,Short,47661.86,2021-05-15T23:15:00.000Z,48768.12829801965125,2021-05-16T04:00:00.000Z,StopLoss,StopLoss,999.9458228,0.02098,2.023101154492452283225,-25.232610046944735508225,-2.52339771531718,BTCUSDT,45670.58640716462775,48768.12829801965125,20,442.5059844078605
2021-05-16,Long,49056.39,2021-05-16T09:15:00.000Z,48192.81586863667675,2021-05-16T14:30:00.000Z,StopLoss,StopLoss,999.7692282,0.02038,1.981938815602815472165,-19.581579612787343307165,-1.95860995322314,BTCUSDT,50610.83427245398185,48192.81586863667675,22,345.4312005453293
2021-05-16,Short,47901.38,2021-05-16T15:30:00.000Z,46426.42999296486495,2021-05-16T17:15:00.000Z,TakeProfit,TakeProfit,1000.1808144,0.02088,1.969564672653106380156,28.827391474240513463844,2.88221800090555,BTCUSDT,46426.42999296486495,48720.79571079729725,8,327.7665311189189
2021-05-16,Short,46908.32,2021-05-16T18:15:00.000Z,44611.420971005044785,2021-05-16T19:45:00.000Z,TakeProfit,TakeProfit,1000.0853824,0.02132,1.9512008775018275548162,47.0186864206706176289838,4.70146721951234,BTCUSDT,44611.420971005044785,48184.372992330530675,7,510.42171733221227
2021-05-16,Short,44099.49,2021-05-16T21:00:00.000Z,46047.338205011185,2021-05-16T22:15:00.000Z,StopLoss,StopLoss,1000.1764332,0.02268,2.0445300636896536758,-46.2217273533433294758,-4.62135737446441,BTCUSDT,40593.362138979867,46047.338205011185,6,779.139438004474
2021-05-17,Short,45586.44,2021-05-16T22:45:00.000Z,42220.8230465039364,2021-05-17T04:00:00.000Z,TakeProfit,TakeProfit,1000.1664936,0.02194,1.926491351240296364616,71.915144608463339019384,7.19031731903075,BTCUSDT,42220.8230465039364,47456.228596386702,22,747.9150785546808
2021-05-17,Short,43290.82,2021-05-17T05:15:00.000Z,45205.7182472582815,2021-05-17T06:15:00.000Z,StopLoss,StopLoss,1000.017942,0.0231,2.04427003351166630265,-46.27841954517796895265,-4.6277589232672,BTCUSDT,39844.0045129350933,45205.7182472582815,5,765.9591049033126
2021-05-17,Short,44917.16,2021-05-17T12:45:00.000Z,42526.49585330917305,2021-05-17T16:45:00.000Z,TakeProfit,TakeProfit,999.8559816,0.02226,1.946495779294662192093,51.269688126043145714907,5.12770729680487,BTCUSDT,42526.49585330917305,46245.30338038379275,17,531.2582181535171
2021-05-17,Short,42307.74,2021-05-17T17:15:00.000Z,43815.0699448841565,2021-05-17T19:00:00.000Z,StopLoss,StopLoss,1000.1549736,0.02364,2.03594322709706145966,-37.66922312415852111966,-3.76633862935964,BTCUSDT,39594.5427476085183,43815.0699448841565,8,602.9324567536626
2021-05-18,Short,42892.8,2021-05-17T23:00:00.000Z,44383.16552273752375,2021-05-18T00:15:00.000Z,StopLoss,StopLoss,999.831168,0.02331,2.0344027563350116786125,-36.7748230913466902911125,-3.67810329066944,BTCUSDT,40210.14287387245725,44383.16552273752375,6,596.1460926950095
2021-05-18,Long,45405.1,2021-05-18T05:45:00.000Z,44307.110104297268,2021-05-18T12:30:00.000Z,StopLoss,StopLoss,999.820302,0.02202,1.97546286649662584136,-26.15320036987078448136,-2.61579008923453,BTCUSDT,47381.4791130649176,44307.110104297268,28,439.1955726810928
2021-05-19,Short,43608.3,2021-05-18T13:30:00.000Z,41707.3187656269585,2021-05-19T01:15:00.000Z,TakeProfit,TakeProfit,999.938319,0.02293,1.956287138295826158405,41.633212565878015436595,4.16357807024675,BTCUSDT,41707.3187656269585,44664.3987164294675,48,422.439992971787
2021-05-19,Short,41189.73,2021-05-19T01:45:00.000Z,38726.02250508436425,2021-05-19T04:45:00.000Z,TakeProfit,TakeProfit,1000.0866444,0.02428,1.94035447082344836399,57.87846350572818764601,5.78734490954554,BTCUSDT,38726.02250508436425,42558.45734273090875,13,547.4906910923635
2021-05-19,Short,39712.98,2021-05-19T05:30:00.000Z,36816.17152388481765,2021-05-19T11:30:00.000Z,TakeProfit,TakeProfit,999.9728364,0.02518,1.927004035371419708427,71.014633393208871864573,7.10165624587049,BTCUSDT,36816.17152388481765,41322.31540561954575,25,643.7348402478183
2021-05-19,Short,35307.01,2021-05-19T14:45:00.000Z,39916.623694296708,2021-05-19T16:45:00.000Z,StopLoss,StopLoss,999.8945232,0.02832,2.13033330622248277056,-132.67459312870525333056,-13.26885886964375,BTCUSDT,27009.7023990659256,39916.623694296708,9,1843.8458993186832
2021-05-20,Short,38218.38,2021-05-19T21:00:00.000Z,41101.4787331998325,2021-05-20T12:15:00.000Z,StopLoss,StopLoss,1000.1750046,0.02617,2.075800703047839616525,-77.526494550887456141525,-7.75129294316774,BTCUSDT,33028.7960642403015,41101.4787331998325,62,1153.240381279933
2021-05-20,Long,41899.32,2021-05-20T12:45:00.000Z,40182.5952761274805,2021-05-20T16:00:00.000Z,StopLoss,StopLoss,1000.1367684,0.02387,1.959295317641162959535,-42.937514476478203424535,-4.29316427843852,BTCUSDT,44989.4235201705351,40182.5952761274805,14,686.6897491490078
2021-05-21,Long,40207.61,2021-05-20T20:15:00.000Z,38435.11,2021-05-21T14:15:00.000Z,Timeout,None,999.9632607,0.02487,1.9558444464,-46.0379194464,-4.60396109094771,BTCUSDT,43356.078846324747,38458.458831819585,73,699.660002072166
2021-05-21,Short,37831.26,2021-05-21T15:00:00.000Z,33930.6925745455614,2021-05-21T21:15:00.000Z,TakeProfit,TakeProfit,999.8802018,0.02643,1.896668406545239187802,101.195328648215573010198,10.12074531189258,BTCUSDT,33930.6925745455614,39998.236452363577,26,866.7919825454308
2021-05-22,Short,36350.62,2021-05-21T22:15:00.000Z,38677.2206344805565,2021-05-22T10:45:00.000Z,StopLoss,StopLoss,1000.0055562,0.02751,2.064015895854560109315,-66.068799350414669424315,-6.60684322609913,BTCUSDT,32162.7516651349983,38677.2206344805565,51,930.6384241922226
2021-05-22,Long,38539.36,2021-05-22T13:30:00.000Z,37232.28616764615775,2021-05-22T15:00:00.000Z,StopLoss,StopLoss,1000.096392,0.02595,1.9662742180504177936125,-35.8848401676326241811125,-3.58813814895081,BTCUSDT,40892.08079943691605,37232.28616764615775,7,522.8278045415369
2021-05-23,Long,38278.79,2021-05-22T16:30:00.000Z,36732.66247911035475,2021-05-23T00:00:00.000Z,StopLoss,StopLoss,999.8419948,0.02612,1.95929913875436246607,-42.34414998439189639607,-4.2350841637595,BTCUSDT,41061.82440400136145,36732.66247911035475,31,618.4517035558581
2021-05-23,Long,38187.52,2021-05-23T01:00:00.000Z,37094.9163578155575,2021-05-23T04:15:00.000Z,StopLoss,StopLoss,1000.1311488,0.02619,1.971647008211189450925,-30.586936397021738525925,-3.05829254830441,BTCUSDT,40154.2089807319965,37094.9163578155575,14,437.041803273777
2021-05-23,Short,37195.01,2021-05-23T05:00:00.000Z,35749.88451446370183,2021-05-23T07:45:00.000Z,TakeProfit,TakeProfit,1000.1738189,0.02689,1.9614882134939289422087,36.8979360925771288490913,3.68915236485172,BTCUSDT,35749.88451446370183,37997.85768952016565,12,321.13902500806626
2021-05-23,Short,34125.05,2021-05-23T09:15:00.000Z,35520.79168394165825,2021-05-23T10:30:00.000Z,StopLoss,StopLoss,999.863965,0.0293,2.040623161339490586725,-42.935854500830077311725,-4.29416960744556,BTCUSDT,31612.70700010501515,35520.79168394165825,6,558.2978119766633
2021-05-23,Short,35383.26,2021-05-23T12:00:00.000Z,32549.1563526802308,2021-05-23T16:00:00.000Z,TakeProfit,TakeProfit,999.9309276,0.02826,1.919770086126743322408,78.171998987129934269592,7.81773988876969,BTCUSDT,32549.1563526802308,36957.764079622094,17,629.8011038488376
2021-05-24,Short,32712.73,2021-05-23T18:00:00.000Z,35074.83508503230875,2021-05-24T00:00:00.000Z,StopLoss,StopLoss,1000.0281561,0.03057,2.0722658646494376784875,-74.2818183140871161659875,-7.42797268866689,BTCUSDT,28460.93636694184425,35074.83508503230875,25,944.8426740129235
2021-05-24,Short,34900.97,2021-05-24T05:45:00.000Z,36234.293457945542,2021-05-24T07:00:00.000Z,StopLoss,StopLoss,999.9127905,0.02865,2.0380252980701397783,-40.2377423682099180783,-4.02412517876577,BTCUSDT,32500.9865268980244,36234.293457945542,6,533.3295615782168
2021-05-24,Long,36524.5,2021-05-24T08:45:00.000Z,38848.1836160238129,2021-05-24T19:30:00.000Z,TakeProfit,TakeProfit,1000.04081,0.02738,2.063704077406731997202,61.558753329325265204798,6.15562412191211,BTCUSDT,38848.1836160238129,35233.5602788756595,44,516.3747624497362
2021-05-24,Long,39602.15,2021-05-24T20:00:00.000Z,38125.92292720436525,2021-05-24T22:30:00.000Z,StopLoss,StopLoss,999.9542875,0.02525,1.9626338414119102225625,-39.2373674295016876600625,-3.92391611496557,BTCUSDT,42259.35702023214255,38125.92292720436525,11,590.4905847182539
2021-05-25,Long,38712.55,2021-05-24T23:45:00.000Z,37481.29596147886875,2021-05-25T10:00:00.000Z,StopLoss,StopLoss,999.9451665,0.02583,1.9680870411849991798125,-33.7713788561858193673125,-3.37732307606347,BTCUSDT,40928.80267173803625,37481.29596147886875,42,492.5009586084525
2021-05-25,Short,36697.3,2021-05-25T12:45:00.000Z,37843.695626439503625,2021-05-25T13:15:00.000Z,StopLoss,StopLoss,1000.001425,0.02725,2.03124213082047647378125,-33.27052295129695025503125,-3.32704755408693,BTCUSDT,34633.787600808893475,37843.695626439503625,3,458.55828937580145
2021-05-25,Short,37458.58,2021-05-25T14:00:00.000Z,38657.81385410660625,2021-05-25T22:45:00.000Z,StopLoss,StopLoss,1000.144086,0.0267,2.032307715904646386875,-34.051851620551033261875,-3.40469459322994,BTCUSDT,35299.96961020810875,38657.81385410660625,36,479.6920348426425
2021-05-26,Long,38320.89,2021-05-26T00:00:00.000Z,39889.67875008632388,2021-05-26T06:15:00.000Z,TakeProfit,TakeProfit,1000.175229,0.0261,2.041295844377253053268,38.904090532875800214732,3.88972746023445,BTCUSDT,39889.67875008632388,37449.3368490631534,26,348.62027157473864
2021-05-26,Long,40466.43,2021-05-26T07:45:00.000Z,39604.22418257918725,2021-05-26T10:00:00.000Z,StopLoss,StopLoss,999.9254853,0.02471,1.9785458648515317169475,-23.2836516133198147694475,-2.32853867169254,BTCUSDT,42018.40873695746295,39604.22418257918725,10,344.8835077683251
2021-05-26,Long,39846.67,2021-05-26T12:00:00.000Z,39042.1199549684714,2021-05-26T13:30:00.000Z,StopLoss,StopLoss,1000.151417,0.0251,1.98010862786970863214,-22.17431475816107649214,-2.21709576982593,BTCUSDT,41294.87389625675148,39042.1199549684714,7,321.82199161261144
2021-05-26,Short,38353.77,2021-05-26T19:15:00.000Z,39386.18323559305015,2021-05-26T23:45:00.000Z,StopLoss,StopLoss,999.8827839,0.02607,2.0266805808519108174105,-28.9416936327627282279105,-2.89450864629121,BTCUSDT,36495.43804513250973,39386.18323559305015,19,412.96359863722006
2021-05-27,Short,38754.93,2021-05-27T00:30:00.000Z,37368.90833807269575,2021-05-27T03:00:00.000Z,TakeProfit,TakeProfit,999.877194,0.0258,1.96399502912227555035,33.79536384860217409965,3.3799514631796,BTCUSDT,37368.90833807269575,39524.94844173739125,11,308.0057290949565
2021-05-27,Short,37382.11,2021-05-27T04:30:00.000Z,38241.9709630041495,2021-05-27T06:00:00.000Z,StopLoss,StopLoss,999.9714425,0.02675,2.022944165760360999125,-25.024224926121360124125,-2.50249395758333,BTCUSDT,35834.3642285925309,38241.9709630041495,7,343.9438192016598
2021-05-27,Long,39469.36,2021-05-27T10:15:00.000Z,38628.075218793916375,2021-05-27T19:15:00.000Z,StopLoss,StopLoss,1000.1535824,0.02534,1.9789890084442378409425,-23.2971453642063968984425,-2.32935678821465,BTCUSDT,40983.680079370950525,38628.075218793916375,37,336.51498008243345
2021-05-27,Short,38319.14,2021-05-27T21:15:00.000Z,39061.606864226489825,2021-05-27T21:30:00.000Z,StopLoss,StopLoss,1000.129554,0.0261,2.0196374931563113844325,-21.3980226494676958169325,-2.13952508091444,BTCUSDT,36982.693212792318315,39061.606864226489825,2,296.98766449059593
2021-05-28,Short,38841.89,2021-05-27T22:15:00.000Z,37436.83844492259315,2021-05-28T04:30:00.000Z,TakeProfit,TakeProfit,1000.1786675,0.02575,1.9641772574567567736125,34.2159002857864696138875,3.42097881084696,BTCUSDT,37436.83844492259315,39622.46707748744825,26,312.2326617949793
2021-05-28,Short,37337.5,2021-05-28T05:30:00.000Z,35852.38212993287985,2021-05-28T08:45:00.000Z,TakeProfit,TakeProfit,999.89825,0.02678,1.960025043439602522383,37.811431516957875094617,3.78152792216187,BTCUSDT,35852.38212993287985,38162.55906981506675,14,330.0252771260267
2021-05-28,Short,35708.53,2021-05-28T09:15:00.000Z,36885.06523516159125,2021-05-28T13:00:00.000Z,StopLoss,StopLoss,999.83884,0.028,2.032620666584524555,-34.975607251109079555,-3.49812448285256,BTCUSDT,33590.76318870913575,36885.06523516159125,16,470.6145780646365
2021-05-29,Short,36584.85,2021-05-28T15:00:00.000Z,35409.01,2021-05-29T09:00:00.000Z,Timeout,None,999.8639505,0.02733,1.9675921938,30.1681150062,3.01722199216342,BTCUSDT,34527.3233162464431,37727.9221671964205,73,457.2284072785682
2021-05-30,Short,35210.59,2021-05-29T10:15:00.000Z,33450.13406864297475,2021-05-30T00:30:00.000Z,TakeProfit,TakeProfit,999.980756,0.0284,1.9499645635494604829,48.0469838869900566171,4.80479085209416,BTCUSDT,33450.13406864297475,36188.61887808723625,58,391.2121156348945
